id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty [nm]
420,105,6814.657499,2920.188925,146.7721171,202.5729462,15.44598567,3.303154837,18.55668212
422,106,4669.376166,5554.841283,110.612166,114.111968,13.1823002,3.229059076,18.73003105
423,107,4041.14048,4979.778021,196.324133,152.7918652,11.73250479,2.470094499,29.99421923
424,107,5925.585358,8321.659284,221.5254651,338.6536498,12.42129814,3.052563138,22.09543521
426,108,2990.662815,1815.894513,122.935172,78.11896403,11.95659821,2.555006127,25.57543057
427,108,3551.622399,3645.085722,112.1279063,65.75336869,12.08341196,2.738323417,26.15357728
428,108,3868.646633,9688.294873,121.1467447,69.68591248,10.6779603,1.700006478,24.03506787
429,108,7781.050471,10079.62068,123.6098964,70.76361158,10.77648062,1.951377823,25.2246345
431,109,7787.977336,10167.48831,132.443778,88.9799644,11.8333012,2.139805144,24.35058148
433,110,3071.941866,8122.238813,123.0185384,131.7750828,12.34993838,2.212845351,17.58638948
434,110,5714.837305,8376.065984,143.8889473,167.1555919,11.79194935,2.053622376,18.00011075
435,110,7322.803428,10811.83972,138.7897539,103.6238036,12.68688755,2.578530874,24.85805784
436,111,7279.682579,10828.36182,159.2658105,135.217753,12.7041233,2.46999066,24.53019962
438,112,3116.499341,8077.103953,173.5421922,143.6894998,11.79244466,2.621728964,27.02752266
442,112,8054.726596,5937.098447,193.6704031,207.6698462,13.0393194,3.370415093,27.11661074
445,113,1958.163557,8304.362922,147.862883,112.06746,10.93978275,1.892496407,23.30338539
446,113,3370.663708,641.8272353,119.9154742,108.6175155,12.39352719,2.423044394,19.63267219
447,113,4137.63595,4165.118964,140.2591907,150.4542062,11.63011029,2.298536784,19.08842651
448,113,7771.707131,10177.12505,136.0238693,184.7548549,11.4609966,2.797019828,16.99615159
449,114,3358.412341,637.6135682,134.780634,107.3199145,11.75230476,2.155488642,22.11568715
450,114,6834.888042,2278.788123,250.5019327,192.4236158,12.66440534,3.346983866,42.81237011
451,114,7793.636491,10159.89133,113.8552055,86.86259747,11.16919012,2.446973495,21.30612441
454,115,5471.72094,4327.940459,244.5211666,229.7694949,11.37372864,2.910106769,33.05619653
457,116,3539.325343,3618.154227,149.1448172,164.897336,11.36698476,2.103855366,19.02120393
459,117,3922.355225,9664.596268,116.7066584,82.98715139,11.58658509,1.980856389,21.3946221
460,118,3681.595021,8986.111815,113.7085715,88.31449909,13.83646133,3.133563816,22.88212094
461,119,4030.434418,8742.602338,146.9165775,144.8764855,11.71883223,2.629080049,21.5248749
462,119,8143.386118,9883.432498,172.9172473,190.2859699,11.3323629,2.66521479,22.30846102
463,120,3562.256911,3604.282025,121.0267657,125.5695648,11.80214112,2.035446345,17.48229379
464,120,3831.784343,9724.836601,139.3634697,112.7207679,10.91255113,2.74187904,24.13822522
465,121,3296.029982,7621.275849,176.7686904,150.6002233,11.96662285,2.642258508,26.91098263
466,121,7474.009972,5419.391922,142.7661768,252.0995808,12.74818071,2.992713371,15.08767046
467,121,7659.510706,8528.421234,108.9149063,68.40188955,12.16901033,2.217582434,22.87435421
469,122,4310.976402,6373.801343,149.315232,284.9271308,13.27056992,2.982948435,14.74685498
470,122,6288.947715,4813.309846,194.7450301,156.085945,11.48945646,2.407587504,28.90669634
471,123,4748.861672,5626.710195,139.0448833,186.5317955,12.37853633,2.406046024,16.72680931
472,123,4662.425437,6738.091623,151.475065,198.9221587,12.8021294,4.100130689,21.47079519
473,123,5400.094382,7518.450714,153.465872,94.26508163,12.22880053,2.393756599,29.55476193
474,123,7950.049296,2084.164078,117.4363619,86.16164675,13.63561913,2.699906438,22.98337054
475,124,7595.303477,8571.132478,106.9890509,78.77597955,11.62310265,2.497286668,21.14158147
476,125,3304.579642,7582.915871,122.6661041,193.8882389,14.34388244,3.456622309,15.39037453
477,125,4685.229768,5619.89549,174.4011526,281.8273605,12.98165499,4.172810382,20.55539392
478,125,4644.726182,6759.529825,120.8173795,187.3245452,14.56041369,3.664595073,15.72537298
479,125,7731.683146,6100.333949,185.8157573,176.3495621,12.86333952,3.062827619,27.50853263
480,125,8177.352399,990.1702917,148.0955425,95.5370762,13.42416901,2.541182606,28.55838588
482,126,3723.584108,5026.812199,121.215636,100.910509,11.62784222,2.912582054,22.11163445
483,126,4317.119926,6473.310465,188.4461872,295.5430792,12.0887803,5.013696927,24.57318945
484,126,6825.958225,2914.60314,156.5321129,119.4902832,12.82727174,2.531150215,26.31429578
485,126,8095.311895,7431.812989,155.2784294,98.06145328,12.34747845,2.45021495,29.49320201
488,127,7343.440237,7362.547191,99.25269433,74.39510153,13.35092478,3.160458216,21.57426791
490,128,4708.200976,5530.747284,148.7874554,77.01325457,12.93677876,2.75796408,34.92341006
491,128,7852.301966,5437.687673,145.8809123,168.985153,13.78293798,2.578806109,19.18441258
493,129,3240.850415,7624.031188,194.8087101,129.5100914,11.50862754,2.934252126,36.44640603
494,129,7574.372044,7548.213802,148.5049671,487.564472,14.69820479,3.068768475,10.66565932
495,129,7624.373042,8547.280274,117.5334335,106.5160518,13.35074409,2.394570275,19.34145176
496,129,7817.383532,5430.658952,162.684794,438.6121558,16.08175278,4.866402855,14.49824372
497,130,3270.702595,4025.969802,158.1248305,176.6845394,11.60851043,3.023660811,21.79114075
498,130,7675.719032,3015.398871,182.9383028,158.7218981,12.93856377,2.193287313,25.39880347
499,130,7556.042385,7524.859173,143.4847379,160.9303642,11.76620256,2.784881734,19.8426048
500,131,7470.895165,9209.855233,102.8692691,61.35195826,10.58193227,1.976873802,22.22333966
501,131,7739.26493,2970.334644,158.0293929,179.5378238,13.76086942,2.961617315,21.37021835
502,132,6320.900628,3542.175638,145.0156292,160.5238053,13.49857924,3.203225895,21.17039077
503,132,7449.051754,9188.202049,124.3320084,119.079237,11.42534883,2.04954513,18.62918626
504,132,7515.928059,1448.257007,164.1092687,139.8462331,14.02885571,3.362695562,28.49811144
505,133,8150.521251,999.9609465,106.9323168,98.98234848,14.15969351,3.435574823,20.1800223
506,134,8201.475966,1018.632206,128.5291364,204.9291283,14.24579263,3.012281878,15.1499911
507,135,3046.083106,1797.269308,91.10843463,67.56410094,11.12841409,2.160622215,18.61360731
508,135,3303.037867,7590.318323,160.6902386,169.5252851,10.35895482,2.550201063,21.57182536
509,135,6922.119264,1821.197369,264.0749893,290.0709677,13.26504652,3.569253134,34.79990836
510,135,6782.650303,2849.794911,152.2690221,200.6437034,13.03783526,2.821547757,18.60418644
512,136,6762.72602,2852.986179,128.7869035,189.2756177,12.66418467,2.482895079,15.26446287
513,136,7815.270251,7921.189984,126.5225956,122.031851,12.27019085,2.711885913,20.10176727
517,137,5362.808824,5577.308276,116.7258647,81.75606252,12.46662775,2.125106567,21.96674923
518,138,4146.460422,670.1505436,134.5750396,94.61858116,11.92541517,2.287289858,24.36236481
519,138,5251.698885,3746.718385,132.3001138,235.9979824,12.9096626,2.543138231,13.86727597
520,138,7232.170496,1877.39177,266.8244774,264.4486562,14.18506309,3.85327748,40.03794336
521,138,7842.596678,5345.643524,162.8283498,241.5570193,13.50111192,2.657482445,17.66000204
523,139,7550.719305,7584.910522,129.907223,94.01215147,13.60301959,2.61419627,24.45199459
525,140,6253.273157,4772.594323,115.5530813,110.0977772,13.28962542,3.092992798,20.0019104
526,140,6296.345551,8516.43997,129.5832643,274.6574376,13.26003941,2.418974662,12.30910468
527,140,6762.578523,2858.303343,114.8925494,106.9678191,14.14358727,2.720170441,19.42620573
528,140,7283.19733,3543.293533,178.3903196,146.6831593,12.47263543,3.301548627,30.85664458
530,141,3616.800937,5039.246258,140.870203,185.9796666,11.09236121,2.865412192,17.79463204
531,141,6713.055827,2867.146835,123.9833195,182.6166937,13.50096061,3.758083407,16.68163309
532,141,7778.00973,2990.045755,142.58498,102.9767999,13.21495092,2.207722735,24.5373893
535,142,4284.448303,4394.171055,110.9699873,63.25163497,11.18522347,1.978314606,23.84827049
536,142,7120.999271,1584.183657,246.4758745,179.4245135,13.21777404,2.584467123,37.95804687
537,142,7447.919244,5396.747183,128.7641631,76.08845015,12.08593953,2.465980801,27.33736018
538,142,7570.579523,9473.220897,105.6984117,71.60728541,12.0734291,2.476420258,22.09952969
540,143,8087.819555,1517.800599,161.7846926,340.8949476,13.82141792,3.27381611,14.89471059
542,144,3503.559353,2703.097146,130.3964992,132.2129124,12.04281199,2.849630056,20.12956856
543,144,6317.805565,1436.359683,112.9494672,75.77297903,13.90174529,3.048996712,24.97200653
545,145,3530.514986,2707.873636,139.4817792,240.9563009,12.34043677,2.924895437,15.00301018
546,145,7975.748171,1464.326325,206.7049254,194.4669832,12.3495759,3.501019696,32.11378317
547,146,6320.726605,1517.95789,130.4183325,129.3415726,12.95987125,2.617668589,19.89563108
548,146,7696.606008,1489.118916,178.0820551,143.2338457,14.48909936,3.281171421,31.23861995
549,147,5610.357918,9146.940842,151.0847771,265.6186114,12.42582576,2.51156269,15.02139074
550,147,6037.141619,7654.553575,122.9597739,84.37831918,12.11517263,2.242588332,23.28453671
551,147,6298.95316,1466.019346,110.026648,74.17349232,14.23503666,2.423263843,22.55543635
553,148,2618.715248,5834.460677,162.6735413,239.1155048,10.40399078,2.219668627,17.014748
554,148,3850.784988,9710.279061,121.4905194,133.2908734,10.92574741,1.90293873,16.76508176
555,148,5627.677782,9144.426654,106.9009944,94.1471808,11.29693608,2.288688532,18.47139877
556,148,6067.56653,7608.034199,118.0686117,121.0648326,12.16135313,2.091674751,17.46035548
557,148,6342.504471,1519.120536,141.3967192,112.3707329,13.79111262,3.334489731,26.83978909
558,148,6335.73318,3541.984518,142.2657849,100.2453361,11.33184177,2.160459834,24.7361428
559,148,6285.961421,4766.287596,139.3328108,119.3882563,11.63496748,2.946751365,23.84322635
560,148,7244.847812,8577.328959,119.581285,97.46581894,11.83262852,2.310710302,20.69182198
562,149,4773.366436,8557.486188,159.7351961,165.9564519,12.59672467,3.072402398,23.22526048
564,149,7555.967726,8583.514684,156.7014472,380.7894406,12.25954168,3.902749005,14.0269357
565,150,2365.289101,1916.127976,144.0807587,172.1156445,12.26345368,2.740392702,18.9966368
566,150,4543.703786,4802.182919,131.1882052,299.5871457,13.47341229,4.419500508,13.61236562
567,150,7136.388833,1831.903078,213.532545,138.7198137,16.70189594,3.657435313,45.73401946
568,151,5728.670517,8368.127487,199.6126688,198.9149949,11.53786873,2.55420097,25.85240864
570,152,3640.955586,5106.747024,235.0605546,166.661765,10.08638402,2.206978138,34.66188872
571,152,3984.852814,2673.675865,118.219978,101.55148,12.04461614,2.539008489,20.39923127
572,152,6851.757136,6488.893512,123.4625685,94.95086661,12.87474877,2.848313355,23.42660965
573,152,7841.728156,10670.23775,149.8841876,124.3365476,11.17995935,2.427873172,23.82099608
574,153,4582.263432,4819.570365,139.2335959,149.6844625,11.68446392,2.39891217,19.18443991
575,154,6361.719509,952.1649709,169.1160518,279.5479886,14.90777666,3.196342186,17.81110607
576,154,6794.405398,2967.52004,157.7873804,242.9733478,14.13771163,2.984571666,17.47954982
578,156,1676.72225,5524.949557,173.68348,210.1839117,11.46302962,2.521682749,20.63457795
579,156,3073.051456,1230.026279,126.0825545,78.23356907,11.58860658,2.299389223,25.45545783
582,157,5502.292722,6226.346566,138.348313,70.93685503,12.54736278,2.312024443,30.85093141
583,157,6316.338604,3573.236262,110.6443533,83.57292914,13.05957386,2.173563551,20.44556198
585,158,4172.314949,3993.733031,133.0090182,152.4518544,11.95534338,2.926394274,18.95535439
586,158,4600.158775,2655.983623,148.1857294,71.85615135,13.3608722,2.424000015,34.3453364
588,159,3648.464466,1591.500155,141.1133606,307.5213992,11.78591175,3.130970192,13.29649753
589,159,5566.700738,9764.991526,198.8296088,167.9685525,10.89205569,2.804799961,30.1869691
590,159,7411.942836,10543.17474,144.7559415,81.03428185,11.85277359,2.330748894,30.0018587
591,160,2619.756601,7918.338625,137.4974271,170.2573466,11.58547493,2.355360395,17.371455
592,160,4163.158481,3977.418519,123.2005999,588.0560193,14.95994445,3.876638565,8.067178243
593,160,5578.479195,9752.628075,224.3158858,203.9397367,10.74893799,3.087183432,32.76438312
594,160,6601.291604,7481.739006,117.2333534,143.5926016,13.38420677,2.758603091,16.57479973
595,160,7668.292206,5291.167365,156.9718912,173.9952393,12.8577729,2.912928757,21.50695258
597,161,3072.489446,1214.080106,154.4339654,184.5503988,11.57621681,2.720047355,19.78214572
598,161,4147.069495,3986.791739,133.1364685,522.3029682,12.61502251,3.994232769,9.48667857
600,162,3735.976153,3514.638753,126.0635647,82.64952248,12.6489906,2.482463942,25.1806345
601,162,5048.911181,6038.1274,133.5235668,188.9031801,11.67968783,2.211242464,15.58238161
602,162,6301.198729,3651.237019,152.56165,84.57453809,12.28539216,2.586141046,32.75536701
603,162,7077.350246,1632.335206,218.6545644,142.1683577,12.85213535,2.761841525,39.17235562
604,163,4032.235908,4217.12334,127.820557,151.0125217,12.37535534,3.077293485,18.42088512
605,163,5043.33419,6083.009181,134.5567282,140.3145264,11.25904081,2.384356985,19.13648254
606,163,6794.759328,3030.611065,149.1050484,219.8377806,13.32383617,3.281386295,17.89074002
609,164,4017.573151,4245.477354,131.4747422,78.0717719,11.22188735,2.145121857,26.29816206
610,164,5036.329297,2432.473285,213.4554165,195.2899055,11.12750716,2.774999414,29.81725833
612,166,4972.408537,5621.502781,107.4256534,95.97548666,12.84265471,2.589781289,18.91855507
616,168,3316.504129,2726.210536,192.2769077,203.0624766,10.63280472,2.573706313,24.29390146
617,168,4563.072688,5080.922627,118.7841407,68.67310018,11.07103174,2.370044238,25.97657993
618,168,5031.146077,1811.350531,146.9306374,69.03995563,12.58997784,2.288427601,34.0442461
619,168,5474.302421,4781.695436,165.657812,147.8896513,11.16652877,1.754873461,22.12802988
620,169,5074.572584,1824.558299,169.7101924,89.50537953,11.81597487,2.098576299,33.39313815
621,169,5199.500871,734.2021396,150.6920325,81.85295604,12.1357157,2.398528528,31.86857757
622,169,6833.143144,3005.792473,150.2107881,80.64342533,13.22210494,2.668789212,33.66634789
625,170,3394.658516,4516.330307,156.1100437,205.9860629,11.98635163,2.917375936,19.07712395
626,170,4306.17021,6953.556417,213.9290203,165.9783974,11.84570616,3.142948878,36.07808283
627,170,5215.064641,758.2571375,184.6281466,153.3788597,11.91353446,2.472861194,27.47583112
628,170,5288.162349,3779.181335,164.8829946,118.322516,11.50653829,2.075297451,26.47221826
629,170,6862.989923,2964.083854,113.862069,180.4299891,13.71984256,3.171598426,14.37071994
631,171,2740.25658,6472.721863,155.49079,104.6819038,12.16370268,3.007947671,30.92123801
632,171,6886.797204,2952.933569,118.0991862,178.9290932,13.24564181,3.028317865,14.91733219
634,171,7269.880666,10858.82589,179.7736014,257.6052337,10.78842406,3.354898967,20.81149054
637,172,3575.200933,9093.093518,145.9992483,131.7809902,12.49058429,2.584889553,22.612313
638,172,6887.987041,3024.215536,142.7167474,99.55059375,12.28042863,2.475851132,26.12563978
639,173,4236.159481,6922.746562,188.3891852,188.8587987,11.86217893,3.341401396,27.82485656
640,173,5322.13782,3782.612976,182.2191429,110.2561684,10.87172769,2.211115523,32.51086421
641,173,7165.150673,1866.242612,255.2832174,187.8148895,13.31026254,3.442714379,45.89456892
642,173,7463.553226,8494.097162,176.1342642,121.746548,12.41079156,2.599304149,30.94933186
643,174,4283.042561,6823.369989,228.6897255,138.3836012,10.89850502,2.441788324,40.09143771
644,175,5477.997744,4760.502074,136.1151464,73.29408104,11.41207641,2.420867003,30.03854076
646,176,3633.921473,8987.168388,116.0245788,61.4885873,10.96677324,1.973884863,25.61042451
647,176,8239.694045,9913.324693,139.186637,91.77662341,11.3823939,2.118006737,25.33095304
649,177,7364.512098,6979.176188,142.1790525,275.0655713,11.89522521,2.83486487,14.04814133
650,177,7316.445372,9012.355499,141.495062,76.05376501,10.60513847,2.049680008,28.98904034
651,177,8227.003417,7498.885681,166.5069472,92.10896851,13.53629393,3.057768572,38.16797867
652,178,7348.127952,6962.850231,139.8122944,184.6660354,12.99449257,2.608369538,17.26559208
654,180,2359.476981,6609.117807,131.6902121,112.8867128,10.48307319,2.332910386,21.26622431
655,180,3378.07162,679.2686574,145.9738279,84.8959019,12.1048948,2.4562436,30.00424265
656,180,4116.067352,2358.857494,166.7703361,128.5101207,11.63324249,2.541586403,27.32178884
657,180,4345.205611,7066.343541,168.9014004,112.2793035,12.34124989,3.014198767,33.21089178
658,180,5281.020366,3746.858209,182.120097,158.6744723,11.58920758,2.535802389,26.59584466
659,180,5504.924483,4749.749386,96.09095343,101.2377111,13.50022422,2.43581741,15.87257956
660,180,5674.898546,9162.275429,176.7062503,134.505278,10.47523378,1.894276705,25.88451951
661,180,6308.592038,6402.14344,175.2091124,169.5179981,13.77119549,2.865480359,25.2808964
664,181,1703.147897,5509.450136,151.8289637,213.3822444,13.21930959,3.135795622,18.40456878
665,181,2370.29407,6601.816784,137.6438508,230.1853062,12.42837833,3.459561406,15.92111155
666,181,4162.945842,4489.78072,167.8799607,166.2929191,11.36721551,2.679098721,23.54145144
667,181,4711.016454,6723.234242,199.749895,190.2130254,11.34916156,2.342574154,25.84186696
669,182,2573.127574,6555.616962,214.8967602,161.2211889,10.04594622,2.554115842,33.34063127
670,182,4508.711448,6900.149737,221.1068974,203.7674304,12.01229815,2.642479343,29.74757619
